state_code,state_fips,state_name,state_population,last_updated,date,weekday,covid,grade_total,n_grade_total,daily_distance_diff,grade_distance,n_grade_distance,daily_visitation_diff,grade_visitation,n_grade_visitation,encounters_rate,grade_encounters,n_grade_encounters
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-27,6,Post,B,4.0,-0.55010217520405946,B,4.0,-0.63726234010108451,C,3.0,-0.9529098579624925,A,5.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-26,5,Post,B-,3.7,-0.48953529679836377,C,3.0,-0.63170979687704176,C,3.0,-0.95730851813328222,A,5.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-25,4,Post,C,3.0,-0.42058231188461526,C,3.0,-0.54684223518849484,F,1.0,-0.95027066186001852,A,5.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-24,3,Post,C,3.0,-0.42516398884646961,C,3.0,-0.51519053053564323,F,1.0,-0.95360414901137258,A,5.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-23,2,Post,C+,3.3,-0.48478399726076937,C,3.0,-0.5817402053659253,D,2.0,-0.95022467249566966,A,5.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-22,1,Post,B-,3.7,-0.53469990359316266,C,3.0,-0.60348918107999927,C,3.0,-0.96560885663431728,A,5.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-21,7,Post,B-,3.7,-0.49529534599853242,C,3.0,-0.63758215940266527,C,3.0,-0.95974298738800945,A,5.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-20,6,Post,B-,3.7,-0.47383530637507443,C,3.0,-0.63796250123508258,C,3.0,-0.95006890206803629,A,5.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-19,5,Post,C-,2.7,-0.3368612221453,D,2.0,-0.506862812407559,F,1.0,-0.94462435474027961,A,5.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-18,4,Post,C-,2.7,-0.28420108370602959,D,2.0,-0.44690944509222924,F,1.0,-0.94070635760332988,A,5.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-17,3,Post,D+,2.3,-0.2512445044722309,D,2.0,-0.30991489898961544,F,1.0,-0.93391476695851516,B,4.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-16,2,Post,D+,2.3,-0.25448921872634506,D,2.0,-0.28881820890080068,F,1.0,-0.90941727103937453,B,4.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-15,1,Post,D+,2.3,-0.25572148681236156,D,2.0,-0.26685094259749781,F,1.0,-0.92011944118172784,B,4.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-14,7,Post,D+,2.3,-0.27938177000145048,D,2.0,-0.26170373320487772,F,1.0,-0.86755063067517257,B,4.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-13,6,Post,D,2.0,-0.22257483048818094,F,1.0,-0.21789539939303623,F,1.0,-0.89667228300320079,B,4.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-12,5,Post,D,2.0,-0.18650325588356156,F,1.0,-0.090795248032023324,F,1.0,-0.89234186511499325,B,4.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-11,4,Post,D,2.0,-0.067233152199299942,F,1.0,-0.19861279061066484,F,1.0,-0.83290432051374752,B,4.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-10,3,Post,D,2.0,-0.1502068012377771,F,1.0,-0.10113092185751818,F,1.0,-0.8671975510392036,B,4.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-09,2,Post,D,2.0,-0.13821230331215467,F,1.0,-0.17028099874048847,F,1.0,-0.86227668905387145,B,4.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-08,1,Pre,D,2.0,-0.089386780984915037,F,1.0,-0.095834343520372942,F,1.0,-0.82702509951649961,B,4.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-07,7,Pre,F,1.3,-0.057261062608160149,F,1.0,0.013730533950223093,F,1.0,-0.69542579166818574,D,2.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-06,6,Pre,D-,1.7,-0.062152385091345075,F,1.0,-0.10108025932932435,F,1.0,-0.81498923780802834,C,3.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-05,5,Pre,D,2.0,-0.06127342290725505,F,1.0,-0.11396231394362855,F,1.0,-0.85383244834826078,B,4.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-04,4,Pre,D,2.0,-0.10711261874655656,F,1.0,-0.048288085075733109,F,1.0,-0.85934820501436415,B,4.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-03,3,Pre,D,2.0,-0.054128642993162772,F,1.0,0.021894105434946798,F,1.0,-0.8577667642919149,B,4.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-02,2,Pre,D,2.0,-0.054703264745758276,F,1.0,-0.04594453884604776,F,1.0,-0.86121893367384672,B,4.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-03-01,1,Pre,D-,1.7,0.022730101847621174,F,1.0,-0.070343758085107483,F,1.0,-0.80908182978101817,C,3.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-02-29,7,Pre,F,1.3,-0.0090076395681192422,F,1.0,-0.038315016599026377,F,1.0,-0.664181210940697,D,2.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-02-28,6,Pre,D-,1.7,0.028174457993687244,F,1.0,-0.059491809552234487,F,1.0,-0.809074412141607,C,3.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-02-27,5,Pre,D,2.0,-0.018557273094158937,F,1.0,-0.062717168037934312,F,1.0,-0.85636928102686127,B,4.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-02-26,4,Pre,D,2.0,0.041732291141931596,F,1.0,-0.042452078663802614,F,1.0,-0.858487758842675,B,4.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-02-25,3,Pre,D,2.0,0.048462199148283355,F,1.0,-0.06511786673829581,F,1.0,-0.85961969061681087,B,4.0
VT,50,Vermont,626299,2020-04-17 19:15:42.785758 UTC,2020-02-24,2,Pre,D,2.0,0.032010185099702687,F,1.0,-0.082796788561585941,F,1.0,-0.84721294693778382,B,4.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-04-16,5,Post,C+,3.3,-0.30430272277708825,D,2.0,-0.61587147164589673,C,3.0,-0.95326814250106773,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-04-15,4,Post,C,3.0,-0.303831738148205,D,2.0,-0.59120763335748472,D,2.0,-0.95462418163578655,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-04-14,3,Post,C+,3.3,-0.30013757520705991,D,2.0,-0.60470544249200331,C,3.0,-0.96006591007009368,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-04-13,2,Post,C-,2.7,-0.3393771057046811,D,2.0,-0.52136113600502376,F,1.0,-0.961557119603737,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-04-12,1,Post,B,4.0,-0.448850496339142,C,3.0,-0.6726757686585958,B,4.0,-0.97378475981865253,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-04-11,7,Post,C,3.0,-0.37555101887524556,D,2.0,-0.58761857513128257,D,2.0,-0.94784877742767615,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-04-10,6,Post,C,3.0,-0.34859261575594613,D,2.0,-0.59669509072739235,D,2.0,-0.94904353658625773,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-04-09,5,Post,C,3.0,-0.32252321095396486,D,2.0,-0.59602580189372067,D,2.0,-0.95895459456154619,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-04-08,4,Post,C,3.0,-0.32600620940822311,D,2.0,-0.56583061142035651,D,2.0,-0.95733803938741047,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-04-07,3,Post,C,3.0,-0.29890816021883382,D,2.0,-0.59730366923338951,D,2.0,-0.96740216738046714,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-04-06,2,Post,C,3.0,-0.33977323126160341,D,2.0,-0.59673076913687639,D,2.0,-0.96494570992745243,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-04-05,1,Post,B,4.0,-0.48208260698429106,C,3.0,-0.66711471298571445,B,4.0,-0.96804419997382773,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-04-04,7,Post,B,4.0,-0.4226272346921025,C,3.0,-0.66226443173496918,B,4.0,-0.96157662098041541,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-04-03,6,Post,C,3.0,-0.35586604459453736,D,2.0,-0.576127965686423,D,2.0,-0.9545407641809287,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-04-02,5,Post,C,3.0,-0.33113680938490542,D,2.0,-0.58326791256103239,D,2.0,-0.961228188798994,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-04-01,4,Post,C-,2.7,-0.3090683701255495,D,2.0,-0.54873272544229634,F,1.0,-0.96332327765236891,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-31,3,Post,C-,2.7,-0.30336175339792809,D,2.0,-0.5459581709173279,F,1.0,-0.96303237178442869,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-30,2,Post,C,3.0,-0.33209879073126,D,2.0,-0.57460604740363364,D,2.0,-0.9670845977679301,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-29,1,Post,B-,3.7,-0.446874662707548,C,3.0,-0.64738535847349765,C,3.0,-0.95315566263116214,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-28,7,Post,B,4.0,-0.41000787263309707,C,3.0,-0.65190530043614714,B,4.0,-0.94433360756844253,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-27,6,Post,C,3.0,-0.3533666445518317,D,2.0,-0.619022318555055,C,3.0,-0.9346416560485663,B,4.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-26,5,Post,C,3.0,-0.30744888471037163,D,2.0,-0.60135289524938207,C,3.0,-0.93965873328984162,B,4.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-25,4,Post,C,3.0,-0.28344516902645944,D,2.0,-0.57324954428628316,D,2.0,-0.94069032848248346,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-24,3,Post,C,3.0,-0.27843180258331612,D,2.0,-0.59390381860538954,D,2.0,-0.94269539280250014,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-23,2,Post,D+,2.3,-0.26072159852590571,D,2.0,-0.52211767913680518,F,1.0,-0.92932468820095049,B,4.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-22,1,Post,D+,2.3,-0.30084016572772332,D,2.0,-0.54829387367152294,F,1.0,-0.93884496837610454,B,4.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-21,7,Post,C+,3.3,-0.258698897507502,D,2.0,-0.61228046831506167,C,3.0,-0.955814075322047,A,5.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-20,6,Post,D+,2.3,-0.21344547162655944,F,1.0,-0.58841752925178947,D,2.0,-0.92793521880254748,B,4.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-19,5,Post,D,2.0,-0.16568251205169376,F,1.0,-0.46222984887644819,F,1.0,-0.91137826554978463,B,4.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-18,4,Post,D,2.0,-0.13227278713119564,F,1.0,-0.37429331329518578,F,1.0,-0.90371588247547874,B,4.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-17,3,Post,D,2.0,-0.087613036246938336,F,1.0,-0.32094235086911183,F,1.0,-0.89471189852710742,B,4.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-16,2,Post,D,2.0,-0.11190701131615745,F,1.0,-0.1682210369466457,F,1.0,-0.87217479891247,B,4.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-15,1,Post,D,2.0,-0.20349502509615533,F,1.0,-0.23064728857438943,F,1.0,-0.90238653366419008,B,4.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-14,7,Post,D+,2.3,-0.28923351252514506,D,2.0,-0.27364562612274296,F,1.0,-0.88742348829918816,B,4.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-13,6,Post,D,2.0,-0.18357229758407903,F,1.0,-0.15112692480803772,F,1.0,-0.84251440698570823,B,4.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-12,5,Post,D,2.0,-0.14121630762873713,F,1.0,-0.091201473687830492,F,1.0,-0.84303554705126316,B,4.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-11,4,Post,D-,1.7,-0.0245187044302898,F,1.0,-0.10683884545555955,F,1.0,-0.768241262705651,C,3.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-10,3,Post,D-,1.7,-0.015520589355042943,F,1.0,-0.04743640633837104,F,1.0,-0.78779384530735463,C,3.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-09,2,Post,D-,1.7,-0.055607317785073426,F,1.0,-0.064898510946400825,F,1.0,-0.8116323704274172,C,3.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-08,1,Pre,D,2.0,-0.021500858958319175,F,1.0,-0.042662512486704086,F,1.0,-0.832541655282888,B,4.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-07,7,Pre,D-,1.7,-0.024022373460824458,F,1.0,0.03492778988660853,F,1.0,-0.75138840789024242,C,3.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-06,6,Pre,D-,1.7,-0.033632147666516489,F,1.0,-0.037616713542618009,F,1.0,-0.76655945339075848,C,3.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-05,5,Pre,D-,1.7,-0.037614432805512528,F,1.0,-0.051371773301823354,F,1.0,-0.78244240072494819,C,3.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-04,4,Pre,D-,1.7,-0.044463675671129722,F,1.0,0.00243945989092769,F,1.0,-0.77664389831703273,C,3.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-03,3,Pre,D-,1.7,-0.04387250305346143,F,1.0,-0.029257339351415852,F,1.0,-0.79373039712027893,C,3.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-02,2,Pre,D-,1.7,-0.028758363356612613,F,1.0,-0.065880609536218243,F,1.0,-0.79328932286031228,C,3.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-03-01,1,Pre,D-,1.7,0.012057546251363275,F,1.0,0.018173860160098108,F,1.0,-0.79782358334867187,C,3.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-02-29,7,Pre,F,1.3,0.025711786895256203,F,1.0,0.053797380571864249,F,1.0,-0.73323597962541,D,2.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-02-28,6,Pre,F,1.3,0.059850283046322332,F,1.0,0.056521901953876963,F,1.0,-0.70988810687980641,D,2.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-02-27,5,Pre,D-,1.7,0.036200260927434925,F,1.0,0.018990346660998796,F,1.0,-0.74065873514633584,C,3.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-02-26,4,Pre,D-,1.7,0.051304817607131174,F,1.0,0.013245331528823718,F,1.0,-0.76261257958645656,C,3.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-02-25,3,Pre,D-,1.7,0.035731477802990338,F,1.0,0.012457616866057777,F,1.0,-0.76035392606012819,C,3.0
OR,41,Oregon,4190713,2020-04-17 19:15:42.785758 UTC,2020-02-24,2,Pre,D-,1.7,0.014338637976422491,F,1.0,-0.044458542942444425,F,1.0,-0.78654413490411557,C,3.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-04-16,5,Post,B+,4.3,-0.52465813613739487,C,3.0,-0.76184599501133976,A,5.0,-0.95697460945620649,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-04-15,4,Post,B+,4.3,-0.48324977444962125,C,3.0,-0.72616493502695045,A,5.0,-0.95548519919946306,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-04-14,3,Post,B+,4.3,-0.47339830739291938,C,3.0,-0.74422386447373068,A,5.0,-0.96313918367075291,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-04-13,2,Post,B+,4.3,-0.53959008153691579,C,3.0,-0.70405508734779287,A,5.0,-0.96462007948043993,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-04-12,1,Post,A-,4.7,-0.64587670448246426,B,4.0,-0.82705294248105565,A,5.0,-0.97773675064714816,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-04-11,7,Post,B+,4.3,-0.54696123224103033,C,3.0,-0.75995468350397011,A,5.0,-0.95379629475297878,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-04-10,6,Post,B+,4.3,-0.547291924307474,C,3.0,-0.75900449286887028,A,5.0,-0.95496559801400471,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-04-09,5,Post,B+,4.3,-0.54501912671869523,C,3.0,-0.75040593147359824,A,5.0,-0.962940378039312,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-04-08,4,Post,B+,4.3,-0.54613800568066417,C,3.0,-0.72530560892574569,A,5.0,-0.96052269690844172,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-04-07,3,Post,B+,4.3,-0.50809383200016822,C,3.0,-0.73744324938218886,A,5.0,-0.97001698203790809,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-04-06,2,Post,A-,4.7,-0.55364411730445129,B,4.0,-0.7431264335057457,A,5.0,-0.96604235569262931,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-04-05,1,Post,A-,4.7,-0.66284000947742683,B,4.0,-0.80040672134832225,A,5.0,-0.97049270855825676,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-04-04,7,Post,B+,4.3,-0.54928356483459617,C,3.0,-0.78661401570105272,A,5.0,-0.95895596571309272,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-04-03,6,Post,B+,4.3,-0.53726829662582065,C,3.0,-0.71152316926220083,A,5.0,-0.95297737193125454,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-04-02,5,Post,B+,4.3,-0.52701981018106347,C,3.0,-0.7141833559365498,A,5.0,-0.96067809586511843,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-04-01,4,Post,B,4.0,-0.47771616082650969,C,3.0,-0.66658156891912246,B,4.0,-0.96033908161339065,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-31,3,Post,B,4.0,-0.45401680705330649,C,3.0,-0.66392190888674985,B,4.0,-0.9614626201748574,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-30,2,Post,B,4.0,-0.52381579651635579,C,3.0,-0.68625779065820591,B,4.0,-0.96266169481961872,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-29,1,Post,A-,4.7,-0.61047247621956369,B,4.0,-0.75643816137935582,A,5.0,-0.95028565481798133,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-28,7,Post,B,4.0,-0.518671909978928,C,3.0,-0.75869521100479309,A,5.0,-0.93711633227818358,B,4.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-27,6,Post,B,4.0,-0.52808419226724657,C,3.0,-0.72300578424883477,A,5.0,-0.93014046909536074,B,4.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-26,5,Post,B,4.0,-0.50811063170301007,C,3.0,-0.71860199619000453,A,5.0,-0.93774576812152222,B,4.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-25,4,Post,B-,3.7,-0.46309589915648769,C,3.0,-0.68560404163676325,B,4.0,-0.93857613015035557,B,4.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-24,3,Post,B-,3.7,-0.438024507531859,C,3.0,-0.67410102251585524,B,4.0,-0.937279141034812,B,4.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-23,2,Post,B-,3.7,-0.51053575216133662,C,3.0,-0.69678266844291614,B,4.0,-0.93600781267203481,B,4.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-22,1,Post,A-,4.7,-0.56462228640194811,B,4.0,-0.754013786094443,A,5.0,-0.94733317344873313,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-21,7,Post,B+,4.3,-0.50136966098863944,C,3.0,-0.78513393285746824,A,5.0,-0.96442248739047465,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-20,6,Post,B+,4.3,-0.47311588466519972,C,3.0,-0.759251363791909,A,5.0,-0.94235797701434909,A,5.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-19,5,Post,B-,3.7,-0.40499659233645008,C,3.0,-0.68335907884898306,B,4.0,-0.92470836178162463,B,4.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-18,4,Post,D+,2.3,-0.23361761881533952,F,1.0,-0.55277867558191218,D,2.0,-0.9003940511350581,B,4.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-17,3,Post,D,2.0,-0.10928724989894939,F,1.0,-0.33843812103025039,F,1.0,-0.85891730585804238,B,4.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-16,2,Post,D-,1.7,-0.16820804529102013,F,1.0,-0.26724080511488646,F,1.0,-0.81965336452345039,C,3.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-15,1,Post,D-,1.7,-0.18416946778965382,F,1.0,-0.24668806707628027,F,1.0,-0.79796541946583122,C,3.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-14,7,Post,F,1.3,-0.13174031902192082,F,1.0,-0.25878613426531138,F,1.0,-0.70040049697989226,D,2.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-13,6,Post,F,1.3,-0.057984244852185576,F,1.0,-0.14213037816275015,F,1.0,-0.69536276803148567,D,2.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-12,5,Post,F,1.3,-0.081484323146090637,F,1.0,-0.11583799101123805,F,1.0,-0.71255846198712225,D,2.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-11,4,Post,F,1.3,0.046916113774614493,F,1.0,-0.13967353578031572,F,1.0,-0.57425871385269012,D,2.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-10,3,Post,F,1.3,0.010877996488018743,F,1.0,-0.086285400491560291,F,1.0,-0.64780940701931411,D,2.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-09,2,Post,F,1.3,-0.0372409634559047,F,1.0,-0.06523121035125172,F,1.0,-0.69846734541591615,D,2.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-08,1,Pre,F,1.3,-0.050991153120237942,F,1.0,-0.066914451737005762,F,1.0,-0.66535064916996767,D,2.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-07,7,Pre,F,1.3,0.00072144266022740094,F,1.0,-0.022359102938820576,F,1.0,-0.453054383431289,D,2.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-06,6,Pre,F,1.3,-0.040440790947892304,F,1.0,-0.042950813272696294,F,1.0,-0.50122123574139055,D,2.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-05,5,Pre,F,1.3,-0.043183834032569923,F,1.0,-0.09191204667979623,F,1.0,-0.6262327000792689,D,2.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-04,4,Pre,F,1.3,-0.016070008587331697,F,1.0,-0.010412584718772473,F,1.0,-0.6653087947382712,D,2.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-03,3,Pre,F,1.3,-0.042310914367237565,F,1.0,-0.05829268098626933,F,1.0,-0.67056401725138581,D,2.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-02,2,Pre,F,1.3,-0.065129209259902968,F,1.0,-0.079823097960134273,F,1.0,-0.67354203480663921,D,2.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-03-01,1,Pre,F,1.3,-0.032622522341667057,F,1.0,-0.058536815705958,F,1.0,-0.63051767209094578,D,2.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-02-29,7,Pre,F,1.0,0.0260847764859583,F,1.0,0.017045551591414677,F,1.0,-0.393844314058156,F,1.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-02-28,6,Pre,F,1.3,0.053108882849494082,F,1.0,0.02251931102143272,F,1.0,-0.44127161350819444,D,2.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-02-27,5,Pre,F,1.3,0.030779096035054337,F,1.0,-0.0013263246272691321,F,1.0,-0.59998772920394627,D,2.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-02-26,4,Pre,F,1.3,0.067599653106126839,F,1.0,0.032492691171037563,F,1.0,-0.60539317923082814,D,2.0
NV,32,Nevada,3034392,2020-04-17 19:15:42.785758 UTC,2020-02-25,3,Pre,F,1.3,0.038731799291754264,F,1.0,0.033512001935619741,F,1.0,-0.66417311957822434,D,2.0
